ID,rodata,data,hora,mandante,visitante,formacao_mandante,formacao_visitante,tecnico_mandante,tecnico_visitante,vencedor,arena,mandante_Placar,visitante_Placar,mandante_Estado,visitante_Estado,rodata_x,partida_id,rodata_y,clube,atleta,minuto,tipo_de_gol
6776,,26/10/2019,17:01,Corinthians,Santos,4-1-4-1,4-3-3,F. Carille,J. Sampaoli Moya,-,Neo Química Arena,0,0,SP,SP,28.0,,,,,,
6777,,26/10/2019,17:03,Ceara,Vasco,4-1-4-1,4-3-3,A. Batista,V. Luxemburgo da Silva,-,Arena Castelão,1,1,CE,RJ,28.0,6777.0,28.0,Ceara,Bérgson Gustavo Silveira da Silva,81,
6777,,26/10/2019,17:03,Ceara,Vasco,4-1-4-1,4-3-3,A. Batista,V. Luxemburgo da Silva,-,Arena Castelão,1,1,CE,RJ,28.0,6777.0,28.0,Vasco,Rossicley Pereira da Silva,18,
6778,,26/10/2019,19:02,Bahia,Internacional,4-3-3,4-2-3-1,R. Machado Marques,J. Mannarino,Internacional,Itaipava Arena Fonte Nova,2,3,BA,RS,28.0,6778.0,28.0,Internacional,Paolo Guerrero,50,
6778,,26/10/2019,19:02,Bahia,Internacional,4-3-3,4-2-3-1,R. Machado Marques,J. Mannarino,Internacional,Itaipava Arena Fonte Nova,2,3,BA,RS,28.0,6778.0,28.0,Internacional,Paolo Guerrero,74,
6778,,26/10/2019,19:02,Bahia,Internacional,4-3-3,4-2-3-1,R. Machado Marques,J. Mannarino,Internacional,Itaipava Arena Fonte Nova,2,3,BA,RS,28.0,6778.0,28.0,Bahia,Artur Victor Guimarães,71,
6778,,26/10/2019,19:02,Bahia,Internacional,4-3-3,4-2-3-1,R. Machado Marques,J. Mannarino,Internacional,Itaipava Arena Fonte Nova,2,3,BA,RS,28.0,6778.0,28.0,Internacional,Guilherme Parede,53,
6778,,26/10/2019,19:02,Bahia,Internacional,4-3-3,4-2-3-1,R. Machado Marques,J. Mannarino,Internacional,Itaipava Arena Fonte Nova,2,3,BA,RS,28.0,6778.0,28.0,Bahia,José Carlos Ferreira Júnior,86,
6779,,26/10/2019,19:30,Fluminense,Chapecoense,4-2-3-1,4-2-3-1,M. de Oliveira,M. dos Santos Gonçalves,-, Maracanã,1,1,RJ,SC,28.0,6779.0,28.0,Chapecoense,Everaldo Stum,27,
6779,,26/10/2019,19:30,Fluminense,Chapecoense,4-2-3-1,4-2-3-1,M. de Oliveira,M. dos Santos Gonçalves,-, Maracanã,1,1,RJ,SC,28.0,6779.0,28.0,Fluminense,Marcos Paulo Costa do Nascimento,52,
6781,,27/10/2019,11:06,Athletico-PR,Goias,4-3-3,4-3-3,T. Retzalff Nunes,N. da Silveira Júnior,Athletico-PR,Estádio Joaquim Américo Guimarães,4,1,PR,GO,28.0,6781.0,28.0,Athletico-PR,Rony,54,
6781,,27/10/2019,11:06,Athletico-PR,Goias,4-3-3,4-3-3,T. Retzalff Nunes,N. da Silveira Júnior,Athletico-PR,Estádio Joaquim Américo Guimarães,4,1,PR,GO,28.0,6781.0,28.0,Athletico-PR,Adriano Correia Claro,62,
6781,,27/10/2019,11:06,Athletico-PR,Goias,4-3-3,4-3-3,T. Retzalff Nunes,N. da Silveira Júnior,Athletico-PR,Estádio Joaquim Américo Guimarães,4,1,PR,GO,28.0,6781.0,28.0,Athletico-PR,Marco Ruben,90+4,
6781,,27/10/2019,11:06,Athletico-PR,Goias,4-3-3,4-3-3,T. Retzalff Nunes,N. da Silveira Júnior,Athletico-PR,Estádio Joaquim Américo Guimarães,4,1,PR,GO,28.0,6781.0,28.0,Athletico-PR,Léo Pereira,48,
6781,,27/10/2019,11:06,Athletico-PR,Goias,4-3-3,4-3-3,T. Retzalff Nunes,N. da Silveira Júnior,Athletico-PR,Estádio Joaquim Américo Guimarães,4,1,PR,GO,28.0,6781.0,28.0,Goias,Rafael Moura,45+1,
6782,,27/10/2019,16:00,Gremio,Botafogo-RJ,4-2-2-2,4-2-3-1,Renato Gaúcho,A. Valentim do Carmo Neto,Gremio,Arena do Grêmio,3,0,RS,RJ,28.0,6782.0,28.0,Gremio,Maicon,12,
6782,,27/10/2019,16:00,Gremio,Botafogo-RJ,4-2-2-2,4-2-3-1,Renato Gaúcho,A. Valentim do Carmo Neto,Gremio,Arena do Grêmio,3,0,RS,RJ,28.0,6782.0,28.0,Gremio,Thaciano,71,
6782,,27/10/2019,16:00,Gremio,Botafogo-RJ,4-2-2-2,4-2-3-1,Renato Gaúcho,A. Valentim do Carmo Neto,Gremio,Arena do Grêmio,3,0,RS,RJ,28.0,6782.0,28.0,Gremio,Everton Sousa Soares,80,
6783,,27/10/2019,16:01,Sao Paulo,Atletico-MG,4-1-4-1,4-2-3-1,F. Diniz Silva,V. Carmo Mancini,Sao Paulo, Morumbi,2,0,SP,MG,28.0,6783.0,28.0,Sao Paulo,Vitor Bueno,57,
6783,,27/10/2019,16:01,Sao Paulo,Atletico-MG,4-1-4-1,4-2-3-1,F. Diniz Silva,V. Carmo Mancini,Sao Paulo, Morumbi,2,0,SP,MG,28.0,6783.0,28.0,Sao Paulo,Igor Gomes,51,
6784,,27/10/2019,18:00,Avai,Palmeiras,5-4-1,4-2-3-1,E. Spinassé Camillato,L. Venker de Menezes,Palmeiras,  Ressacada,1,2,SC,SP,28.0,6784.0,28.0,Avai,João Paulo,79,Penalty
6784,,27/10/2019,18:00,Avai,Palmeiras,5-4-1,4-2-3-1,E. Spinassé Camillato,L. Venker de Menezes,Palmeiras,  Ressacada,1,2,SC,SP,28.0,6784.0,28.0,Palmeiras,Deyverson,54,
6784,,27/10/2019,18:00,Avai,Palmeiras,5-4-1,4-2-3-1,E. Spinassé Camillato,L. Venker de Menezes,Palmeiras,  Ressacada,1,2,SC,SP,28.0,6784.0,28.0,Palmeiras,Gustavo Scarpa,86,Penalty
6785,,27/10/2019,19:00,Flamengo,CSA,4-1-3-2,4-1-4-1,J. Pinheiro de Jesus,A. Fucks,Flamengo, Maracanã,1,0,RJ,AL,28.0,6785.0,28.0,Flamengo,Giorgian De Arrascaeta,9,
6786,,30/10/2019,19:30,Palmeiras,Sao Paulo,4-2-3-1,4-1-4-1,L. Venker de Menezes,F. Diniz Silva,Palmeiras,Allianz Parque,3,0,SP,SP,29.0,6786.0,29.0,Palmeiras,Felipe Melo,42,
6786,,30/10/2019,19:30,Palmeiras,Sao Paulo,4-2-3-1,4-1-4-1,L. Venker de Menezes,F. Diniz Silva,Palmeiras,Allianz Parque,3,0,SP,SP,29.0,6786.0,29.0,Palmeiras,Gustavo Scarpa,57,
6786,,30/10/2019,19:30,Palmeiras,Sao Paulo,4-2-3-1,4-1-4-1,L. Venker de Menezes,F. Diniz Silva,Palmeiras,Allianz Parque,3,0,SP,SP,29.0,6786.0,29.0,Palmeiras,Bruno Henrique Corsini,12,
6788,,30/10/2019,19:30,Atletico-MG,Chapecoense,4-1-4-1,4-1-4-1,V. Carmo Mancini,M. dos Santos Gonçalves,Chapecoense,Estádio Raimundo Sampaio,0,2,MG,SC,29.0,6788.0,29.0,Chapecoense,Henrique Almeida,6,
6788,,30/10/2019,19:30,Atletico-MG,Chapecoense,4-1-4-1,4-1-4-1,V. Carmo Mancini,M. dos Santos Gonçalves,Chapecoense,Estádio Raimundo Sampaio,0,2,MG,SC,29.0,6788.0,29.0,Chapecoense,Everaldo Stum,50,
6787,,30/10/2019,19:31,Avai,Fortaleza,4-3-3,4-4-2,E. Spinassé Camillato,R. Ceni,Fortaleza,  Ressacada,1,3,SC,CE,29.0,6787.0,29.0,Fortaleza,Romarinho,52,
6787,,30/10/2019,19:31,Avai,Fortaleza,4-3-3,4-4-2,E. Spinassé Camillato,R. Ceni,Fortaleza,  Ressacada,1,3,SC,CE,29.0,6787.0,29.0,Avai,Vinícius Vasconcelos Araújo,51,
6787,,30/10/2019,19:31,Avai,Fortaleza,4-3-3,4-4-2,E. Spinassé Camillato,R. Ceni,Fortaleza,  Ressacada,1,3,SC,CE,29.0,6787.0,29.0,Fortaleza,Wellington Paulista,89,Penalty
6787,,30/10/2019,19:31,Avai,Fortaleza,4-3-3,4-4-2,E. Spinassé Camillato,R. Ceni,Fortaleza,  Ressacada,1,3,SC,CE,29.0,6787.0,29.0,Fortaleza,Paulo Marcos de Jesus Ribeiro,23,
6790,,30/10/2019,21:30,Vasco,Gremio,4-3-1-2,4-2-3-1,V. Luxemburgo da Silva,Renato Gaúcho,Gremio,Estádio Vasco da Gama,1,3,RJ,RS,29.0,6790.0,29.0,Gremio,Luciano da Rocha Neves,68,Penalty
6790,,30/10/2019,21:30,Vasco,Gremio,4-3-1-2,4-2-3-1,V. Luxemburgo da Silva,Renato Gaúcho,Gremio,Estádio Vasco da Gama,1,3,RJ,RS,29.0,6790.0,29.0,Vasco,Fredy Guarín,9,
6790,,30/10/2019,21:30,Vasco,Gremio,4-3-1-2,4-2-3-1,V. Luxemburgo da Silva,Renato Gaúcho,Gremio,Estádio Vasco da Gama,1,3,RJ,RS,29.0,6790.0,29.0,Gremio,Pepê,33,
6790,,30/10/2019,21:30,Vasco,Gremio,4-3-1-2,4-2-3-1,V. Luxemburgo da Silva,Renato Gaúcho,Gremio,Estádio Vasco da Gama,1,3,RJ,RS,29.0,6790.0,29.0,Gremio,Everton Sousa Soares,54,
6789,,30/10/2019,21:31,Ceara,Fluminense,4-4-2,4-1-4-1,A. Batista,M. de Oliveira,Ceara,Arena Castelão,2,0,CE,RJ,29.0,6789.0,29.0,Ceara,Mateus Gonçalves Martins,90+2,
6789,,30/10/2019,21:31,Ceara,Fluminense,4-4-2,4-1-4-1,A. Batista,M. de Oliveira,Ceara,Arena Castelão,2,0,CE,RJ,29.0,6789.0,29.0,Ceara,Bérgson Gustavo Silveira da Silva,14,
6791,,30/10/2019,21:32,CSA,Corinthians,4-2-3-1,4-1-4-1,A. Fucks,F. Carille,CSA,Estádio Rei Pelé,2,1,AL,SP,29.0,6791.0,29.0,CSA,Apodi,25,
6791,,30/10/2019,21:32,CSA,Corinthians,4-2-3-1,4-1-4-1,A. Fucks,F. Carille,CSA,Estádio Rei Pelé,2,1,AL,SP,29.0,6791.0,29.0,CSA,Ricardo Bueno,80,
6791,,30/10/2019,21:32,CSA,Corinthians,4-2-3-1,4-1-4-1,A. Fucks,F. Carille,CSA,Estádio Rei Pelé,2,1,AL,SP,29.0,6791.0,29.0,Corinthians,Pedrinho,45,
6792,,31/10/2019,19:15,Santos,Bahia,4-3-3,4-3-3,J. Sampaoli Moya,R. Machado Marques,Santos,Estádio Urbano Caldeira,1,0,SP,BA,29.0,6792.0,29.0,Santos,Carlos Andrés Sánchez,54,Penalty
6793,,31/10/2019,20:03,Goias,Flamengo,4-1-4-1,4-2-3-1,N. da Silveira Júnior,J. Pinheiro de Jesus,-,Estádio do Governo do Estado de Goiás (Serra Dourada),2,2,GO,RJ,29.0,6793.0,29.0,Goias,Michael Richard Delgado de Oliveira,90+4,
6793,,31/10/2019,20:03,Goias,Flamengo,4-1-4-1,4-2-3-1,N. da Silveira Júnior,J. Pinheiro de Jesus,-,Estádio do Governo do Estado de Goiás (Serra Dourada),2,2,GO,RJ,29.0,6793.0,29.0,Flamengo,Gabriel Barbosa,55,
6793,,31/10/2019,20:03,Goias,Flamengo,4-1-4-1,4-2-3-1,N. da Silveira Júnior,J. Pinheiro de Jesus,-,Estádio do Governo do Estado de Goiás (Serra Dourada),2,2,GO,RJ,29.0,6793.0,29.0,Flamengo,Rodrigo Caio,63,
6793,,31/10/2019,20:03,Goias,Flamengo,4-1-4-1,4-2-3-1,N. da Silveira Júnior,J. Pinheiro de Jesus,-,Estádio do Governo do Estado de Goiás (Serra Dourada),2,2,GO,RJ,29.0,6793.0,29.0,Goias,Rafael Moura,77,
6794,,31/10/2019,21:30,Internacional,Athletico-PR,4-2-3-1,4-2-3-1,J. Mannarino,T. Retzalff Nunes,-,Estádio José Pinheiro Borda,1,1,RS,PR,29.0,6794.0,29.0,Athletico-PR,Rony,22,
6794,,31/10/2019,21:30,Internacional,Athletico-PR,4-2-3-1,4-2-3-1,J. Mannarino,T. Retzalff Nunes,-,Estádio José Pinheiro Borda,1,1,RS,PR,29.0,6794.0,29.0,Internacional,Rodrigo Lindoso,11,
6795,,31/10/2019,21:30,Botafogo-RJ,Cruzeiro,4-2-3-1,4-2-3-1,A. Valentim do Carmo Neto,A. da Silva Braga,Cruzeiro,Estádio Nilton Santos,0,2,RJ,MG,29.0,6795.0,29.0,Cruzeiro,Carlos de Menezes Júnior,26,
6795,,31/10/2019,21:30,Botafogo-RJ,Cruzeiro,4-2-3-1,4-2-3-1,A. Valentim do Carmo Neto,A. da Silva Braga,Cruzeiro,Estádio Nilton Santos,0,2,RJ,MG,29.0,6795.0,29.0,Cruzeiro,Éderson,90+7,
6796,,02/11/2019,17:01,Fortaleza,Atletico-MG,4-2-3-1,4-2-3-1,R. Ceni,V. Carmo Mancini,-,Arena Castelão,2,2,CE,MG,30.0,6796.0,30.0,Fortaleza,Gabriel Dias de Oliveira,28,
6796,,02/11/2019,17:01,Fortaleza,Atletico-MG,4-2-3-1,4-2-3-1,R. Ceni,V. Carmo Mancini,-,Arena Castelão,2,2,CE,MG,30.0,6796.0,30.0,Atletico-MG,Patric Cabral Lalau,24,
6796,,02/11/2019,17:01,Fortaleza,Atletico-MG,4-2-3-1,4-2-3-1,R. Ceni,V. Carmo Mancini,-,Arena Castelão,2,2,CE,MG,30.0,6796.0,30.0,Atletico-MG,Fábio Santos,86,
6796,,02/11/2019,17:01,Fortaleza,Atletico-MG,4-2-3-1,4-2-3-1,R. Ceni,V. Carmo Mancini,-,Arena Castelão,2,2,CE,MG,30.0,6796.0,30.0,Fortaleza,Gabriel Dias de Oliveira,15,
6798,,02/11/2019,19:00,Palmeiras,Ceara,4-2-3-1,4-1-4-1,L. Venker de Menezes,A. Batista,Palmeiras,Allianz Parque,1,0,SP,CE,30.0,6798.0,30.0,Palmeiras,José Rafael Vivian,17,
6797,,02/11/2019,19:01,Fluminense,Vasco,4-3-1-2,4-2-3-1,M. de Oliveira,V. Luxemburgo da Silva,-, Maracanã,0,0,RJ,RJ,30.0,,,,,,
6799,,02/11/2019,21:01,Chapecoense,Sao Paulo,4-1-4-1,4-2-3-1,M. dos Santos Gonçalves,F. Diniz Silva,Sao Paulo,Arena Condá,0,3,SC,SP,30.0,6799.0,30.0,Sao Paulo,Bruno Alves,7,
6799,,02/11/2019,21:01,Chapecoense,Sao Paulo,4-1-4-1,4-2-3-1,M. dos Santos Gonçalves,F. Diniz Silva,Sao Paulo,Arena Condá,0,3,SC,SP,30.0,6799.0,30.0,Sao Paulo,Vitor Bueno,24,
6799,,02/11/2019,21:01,Chapecoense,Sao Paulo,4-1-4-1,4-2-3-1,M. dos Santos Gonçalves,F. Diniz Silva,Sao Paulo,Arena Condá,0,3,SC,SP,30.0,6799.0,30.0,Sao Paulo,Antony Matheus dos Santos,80,
6801,,03/11/2019,13:25,Athletico-PR,CSA,4-2-3-1,4-2-3-1,T. Retzalff Nunes,A. Fucks,Athletico-PR,Estádio Joaquim Américo Guimarães,1,0,PR,AL,30.0,6801.0,30.0,Athletico-PR,Marcelo Cirino da Silva,82,
6800,,03/11/2019,16:00,Flamengo,Corinthians,4-2-2-2,4-4-2,J. Pinheiro de Jesus,F. Carille,Flamengo, Maracanã,4,1,RJ,SP,30.0,6800.0,30.0,Flamengo,Bruno Henrique,46,
6800,,03/11/2019,16:00,Flamengo,Corinthians,4-2-2-2,4-4-2,J. Pinheiro de Jesus,F. Carille,Flamengo, Maracanã,4,1,RJ,SP,30.0,6800.0,30.0,Flamengo,Bruno Henrique,45+2,
6800,,03/11/2019,16:00,Flamengo,Corinthians,4-2-2-2,4-4-2,J. Pinheiro de Jesus,F. Carille,Flamengo, Maracanã,4,1,RJ,SP,30.0,6800.0,30.0,Flamengo,Victor Vinícius Coelho Santos,67,
6800,,03/11/2019,16:00,Flamengo,Corinthians,4-2-2-2,4-4-2,J. Pinheiro de Jesus,F. Carille,Flamengo, Maracanã,4,1,RJ,SP,30.0,6800.0,30.0,Flamengo,Bruno Henrique,45+1,
6800,,03/11/2019,16:00,Flamengo,Corinthians,4-2-2-2,4-4-2,J. Pinheiro de Jesus,F. Carille,Flamengo, Maracanã,4,1,RJ,SP,30.0,6800.0,30.0,Corinthians,Mateus Vital,52,
6802,,03/11/2019,18:00,Gremio,Internacional,4-2-3-1,4-2-3-1,Renato Gaúcho,J. Mannarino,Gremio,Arena do Grêmio,2,0,RS,RS,30.0,6802.0,30.0,Gremio,Pedro Geromel,34,
6802,,03/11/2019,18:00,Gremio,Internacional,4-2-3-1,4-2-3-1,Renato Gaúcho,J. Mannarino,Gremio,Arena do Grêmio,2,0,RS,RS,30.0,6802.0,30.0,Gremio,Rômulo Borges Monteiro,78,
6803,,03/11/2019,19:00,Santos,Botafogo-RJ,4-3-3,4-2-3-1,J. Sampaoli Moya,A. Valentim do Carmo Neto,Santos,Estádio Urbano Caldeira,4,1,SP,RJ,30.0,6803.0,30.0,Santos,Mário Sérgio Santos Costa,13,
6803,,03/11/2019,19:00,Santos,Botafogo-RJ,4-3-3,4-2-3-1,J. Sampaoli Moya,A. Valentim do Carmo Neto,Santos,Estádio Urbano Caldeira,4,1,SP,RJ,30.0,6803.0,30.0,Santos,Yeferson Soteldo,68,
6803,,03/11/2019,19:00,Santos,Botafogo-RJ,4-3-3,4-2-3-1,J. Sampaoli Moya,A. Valentim do Carmo Neto,Santos,Estádio Urbano Caldeira,4,1,SP,RJ,30.0,6803.0,30.0,Santos,Yeferson Soteldo,69,
6803,,03/11/2019,19:00,Santos,Botafogo-RJ,4-3-3,4-2-3-1,J. Sampaoli Moya,A. Valentim do Carmo Neto,Santos,Estádio Urbano Caldeira,4,1,SP,RJ,30.0,6803.0,30.0,Santos,Eduardo Sasha,3,
6803,,03/11/2019,19:00,Santos,Botafogo-RJ,4-3-3,4-2-3-1,J. Sampaoli Moya,A. Valentim do Carmo Neto,Santos,Estádio Urbano Caldeira,4,1,SP,RJ,30.0,6803.0,30.0,Botafogo-RJ,Igor Cássio,34,
6804,,03/11/2019,19:00,Cruzeiro,Bahia,4-2-3-1,4-3-3,A. da Silva Braga,R. Machado Marques,-, Mineirão,1,1,MG,BA,30.0,6804.0,30.0,Cruzeiro,Luiz Ricardo Alves,74,
6804,,03/11/2019,19:00,Cruzeiro,Bahia,4-2-3-1,4-3-3,A. da Silva Braga,R. Machado Marques,-, Mineirão,1,1,MG,BA,30.0,6804.0,30.0,Bahia,José Fernando Viana de Santana,66,Penalty
6805,,03/11/2019,19:31,Goias,Avai,4-2-3-1,4-4-2,N. da Silveira Júnior,E. Spinassé Camillato,Goias,Estádio do Governo do Estado de Goiás (Serra Dourada),2,0,GO,SC,30.0,6805.0,30.0,Goias,Thalles,90+4,
6805,,03/11/2019,19:31,Goias,Avai,4-2-3-1,4-4-2,N. da Silveira Júnior,E. Spinassé Camillato,Goias,Estádio do Governo do Estado de Goiás (Serra Dourada),2,0,GO,SC,30.0,6805.0,30.0,Goias,Rafael Moura,90+1,Penalty
6809,,06/11/2019,13:23,Athletico-PR,Cruzeiro,4-2-3-1,4-2-3-1,E. de Barros,A. da Silva Braga,-,Estádio Joaquim Américo Guimarães,0,0,PR,MG,31.0,,,,,,
6806,,06/11/2019,19:30,Corinthians,Fortaleza,4-2-3-1,4-2-3-1,Coelho,R. Ceni,Corinthians,Neo Química Arena,3,2,SP,CE,31.0,6806.0,31.0,Corinthians,Júnior Urso,48,
6806,,06/11/2019,19:30,Corinthians,Fortaleza,4-2-3-1,4-2-3-1,Coelho,R. Ceni,Corinthians,Neo Química Arena,3,2,SP,CE,31.0,6806.0,31.0,Fortaleza,Romarinho,34,
6806,,06/11/2019,19:30,Corinthians,Fortaleza,4-2-3-1,4-2-3-1,Coelho,R. Ceni,Corinthians,Neo Química Arena,3,2,SP,CE,31.0,6806.0,31.0,Corinthians,Mauro Boselli,37,
6806,,06/11/2019,19:30,Corinthians,Fortaleza,4-2-3-1,4-2-3-1,Coelho,R. Ceni,Corinthians,Neo Química Arena,3,2,SP,CE,31.0,6806.0,31.0,Fortaleza,Kieza,52,
6806,,06/11/2019,19:30,Corinthians,Fortaleza,4-2-3-1,4-2-3-1,Coelho,R. Ceni,Corinthians,Neo Química Arena,3,2,SP,CE,31.0,6806.0,31.0,Corinthians,Mauro Boselli,72,
6807,,06/11/2019,20:00,Atletico-MG,Goias,4-1-4-1,4-2-3-1,V. Carmo Mancini,N. da Silveira Júnior,Atletico-MG, Mineirão,2,0,MG,GO,31.0,6807.0,31.0,Atletico-MG,Bruninho,90+4,
6807,,06/11/2019,20:00,Atletico-MG,Goias,4-1-4-1,4-2-3-1,V. Carmo Mancini,N. da Silveira Júnior,Atletico-MG, Mineirão,2,0,MG,GO,31.0,6807.0,31.0,Atletico-MG,José Marcos Costa Martins,54,
6808,,06/11/2019,21:00,Avai,Santos,3-4-2-1,4-3-3,E. Spinassé Camillato,J. Sampaoli Moya,Santos,  Ressacada,1,2,SC,SP,31.0,6808.0,31.0,Avai,João Paulo,35,
6808,,06/11/2019,21:00,Avai,Santos,3-4-2-1,4-3-3,E. Spinassé Camillato,J. Sampaoli Moya,Santos,  Ressacada,1,2,SC,SP,31.0,6808.0,31.0,Santos,Eduardo Sasha,9,
6808,,06/11/2019,21:00,Avai,Santos,3-4-2-1,4-3-3,E. Spinassé Camillato,J. Sampaoli Moya,Santos,  Ressacada,1,2,SC,SP,31.0,6808.0,31.0,Santos,Mário Sérgio Santos Costa,24,
6810,,06/11/2019,21:30,Vasco,Palmeiras,4-2-4-0,4-2-3-1,V. Luxemburgo da Silva,L. Venker de Menezes,Palmeiras,Estádio Vasco da Gama,1,2,RJ,SP,31.0,6810.0,31.0,Vasco,Mayke,18,Gol Contra
6810,,06/11/2019,21:30,Vasco,Palmeiras,4-2-4-0,4-2-3-1,V. Luxemburgo da Silva,L. Venker de Menezes,Palmeiras,Estádio Vasco da Gama,1,2,RJ,SP,31.0,6810.0,31.0,Palmeiras,Lucas Rafael Araújo Lima,12,
6810,,06/11/2019,21:30,Vasco,Palmeiras,4-2-4-0,4-2-3-1,V. Luxemburgo da Silva,L. Venker de Menezes,Palmeiras,Estádio Vasco da Gama,1,2,RJ,SP,31.0,6810.0,31.0,Palmeiras,Luiz Adriano,77,
6811,,06/11/2019,21:30,Bahia,Chapecoense,4-3-3,3-4-2-1,R. Machado Marques,M. dos Santos Gonçalves,-,Itaipava Arena Fonte Nova,1,1,BA,SC,31.0,6811.0,31.0,Bahia,Marco Antonio Rosa Furtado Júnior,85,
6811,,06/11/2019,21:30,Bahia,Chapecoense,4-3-3,3-4-2-1,R. Machado Marques,M. dos Santos Gonçalves,-,Itaipava Arena Fonte Nova,1,1,BA,SC,31.0,6811.0,31.0,Chapecoense,Henrique Almeida,14,
6812,,07/11/2019,19:30,Ceara,Internacional,4-4-2,4-2-3-1,A. Batista,J. Mannarino,Ceara,Arena Castelão,2,0,CE,RS,31.0,6812.0,31.0,Ceara,Thiago Galhardo,42,
6812,,07/11/2019,19:30,Ceara,Internacional,4-4-2,4-2-3-1,A. Batista,J. Mannarino,Ceara,Arena Castelão,2,0,CE,RS,31.0,6812.0,31.0,Ceara,Mateus Gonçalves Martins,88,
6813,,07/11/2019,19:35,Sao Paulo,Fluminense,4-3-3,4-4-1-1,F. Diniz Silva,M. de Oliveira,Fluminense, Morumbi,0,2,SP,RJ,31.0,6813.0,31.0,Fluminense,Rodrigo Junior Paula Silva,37,
6813,,07/11/2019,19:35,Sao Paulo,Fluminense,4-3-3,4-4-1-1,F. Diniz Silva,M. de Oliveira,Fluminense, Morumbi,0,2,SP,RJ,31.0,6813.0,31.0,Fluminense,Marcos Paulo Costa do Nascimento,40,
6814,,07/11/2019,20:00,Botafogo-RJ,Flamengo,4-1-4-1,4-2-3-1,A. Valentim do Carmo Neto,J. Pinheiro de Jesus,Flamengo,Estádio Nilton Santos,0,1,RJ,RJ,31.0,6814.0,31.0,Flamengo,Lincoln Corrêa dos Santos,89,
6815,,07/11/2019,21:00,Gremio,CSA,4-2-3-1,4-2-2-2,Renato Gaúcho,A. Fucks,Gremio,Arena do Grêmio,2,1,RS,AL,31.0,6815.0,31.0,Gremio,Ronaldo Alves,90+3,Gol Contra
6815,,07/11/2019,21:00,Gremio,CSA,4-2-3-1,4-2-2-2,Renato Gaúcho,A. Fucks,Gremio,Arena do Grêmio,2,1,RS,AL,31.0,6815.0,31.0,Gremio,Diego Tardelli,8,
6815,,07/11/2019,21:00,Gremio,CSA,4-2-3-1,4-2-2-2,Renato Gaúcho,A. Fucks,Gremio,Arena do Grêmio,2,1,RS,AL,31.0,6815.0,31.0,CSA,Rafinha,90,
6816,,09/11/2019,17:02,Goias,Santos,4-1-4-1,4-3-3,N. da Silveira Júnior,J. Sampaoli Moya,Santos,Estádio do Governo do Estado de Goiás (Serra Dourada),0,3,GO,SP,32.0,6816.0,32.0,Santos,Yeferson Soteldo,73,
6816,,09/11/2019,17:02,Goias,Santos,4-1-4-1,4-3-3,N. da Silveira Júnior,J. Sampaoli Moya,Santos,Estádio do Governo do Estado de Goiás (Serra Dourada),0,3,GO,SP,32.0,6816.0,32.0,Santos,Mário Sérgio Santos Costa,60,
6816,,09/11/2019,17:02,Goias,Santos,4-1-4-1,4-3-3,N. da Silveira Júnior,J. Sampaoli Moya,Santos,Estádio do Governo do Estado de Goiás (Serra Dourada),0,3,GO,SP,32.0,6816.0,32.0,Santos,Yeferson Soteldo,25,
6817,,09/11/2019,19:00,Palmeiras,Corinthians,4-2-3-1,4-4-1-1,L. Venker de Menezes,Coelho,-,Estádio Municipal Paulo Machado de Carvalho,1,1,SP,SP,32.0,6817.0,32.0,Palmeiras,Bruno Henrique Corsini,90+4,
6817,,09/11/2019,19:00,Palmeiras,Corinthians,4-2-3-1,4-4-1-1,L. Venker de Menezes,Coelho,-,Estádio Municipal Paulo Machado de Carvalho,1,1,SP,SP,32.0,6817.0,32.0,Corinthians,Michel Macedo Rocha Machado,90+2,
6820,,10/11/2019,12:01,Sao Paulo,Athletico-PR,4-1-4-1,4-2-3-1,F. Diniz Silva,E. de Barros,Athletico-PR, Morumbi,0,1,SP,PR,32.0,6820.0,32.0,Athletico-PR,Marcelo Cirino da Silva,90,
6818,,10/11/2019,16:00,Internacional,Fluminense,4-2-3-1,4-4-1-1,J. Mannarino,M. de Oliveira,Internacional,Estádio José Pinheiro Borda,2,1,RS,RJ,32.0,6818.0,32.0,Internacional,William Pottker,35,
6818,,10/11/2019,16:00,Internacional,Fluminense,4-2-3-1,4-4-1-1,J. Mannarino,M. de Oliveira,Internacional,Estádio José Pinheiro Borda,2,1,RS,RJ,32.0,6818.0,32.0,Internacional,William Pottker,39,
6818,,10/11/2019,16:00,Internacional,Fluminense,4-2-3-1,4-4-1-1,J. Mannarino,M. de Oliveira,Internacional,Estádio José Pinheiro Borda,2,1,RS,RJ,32.0,6818.0,32.0,Fluminense,Wellington Nem,72,
6819,,10/11/2019,16:00,Cruzeiro,Atletico-MG,4-2-3-1,4-2-3-1,A. da Silva Braga,V. Carmo Mancini,-, Mineirão,0,0,MG,MG,32.0,,,,,,
6821,,10/11/2019,18:00,Flamengo,Bahia,4-2-3-1,4-3-3,J. Pires de Deus,R. Machado Marques,Flamengo, Maracanã,3,1,RJ,BA,32.0,6821.0,32.0,Flamengo,Reinier,54,
6821,,10/11/2019,18:00,Flamengo,Bahia,4-2-3-1,4-3-3,J. Pires de Deus,R. Machado Marques,Flamengo, Maracanã,3,1,RJ,BA,32.0,6821.0,32.0,Flamengo,Bruno Henrique,72,
