ID,rodata,data,hora,mandante,visitante,formacao_mandante,formacao_visitante,tecnico_mandante,tecnico_visitante,vencedor,arena,mandante_Placar,visitante_Placar,mandante_Estado,visitante_Estado,rodata_x,partida_id,rodata_y,clube,atleta,minuto,tipo_de_gol,ano_civil,temporada,rodata_calculada,rodata_final,rodata_corrigida,temporada_corrigida
166,14.0,2003-06-22,18:00,Juventude,Cruzeiro,,,,,Cruzeiro, Alfredo Jaconi,0,1,RS,MG,,,,,,,,2003,2003,17.0,14.0,14.0,2003
167,14.0,2003-06-22,18:00,Fluminense,Guarani,,,,,Fluminense, Maracanã,5,2,RJ,SP,,,,,,,,2003,2003,17.0,14.0,14.0,2003
168,15.0,2003-06-28,16:00,Fortaleza,Vasco,,,,,Vasco, Castelão,0,1,CE,RJ,,,,,,,,2003,2003,18.0,15.0,15.0,2003
169,15.0,2003-06-28,16:00,Coritiba,São Caetano,,,,,Coritiba, Couto Pereira,2,0,PR,SP,,,,,,,,2003,2003,17.0,15.0,15.0,2003
170,15.0,2003-06-28,16:00,Grêmio,Juventude,,,,,Juventude, Olímpico,1,4,RS,RS,,,,,,,,2003,2003,18.0,15.0,15.0,2003
171,15.0,2003-06-28,16:00,Santos,Bahia,,,,,Santos, Vila Belmiro,4,0,SP,BA,,,,,,,,2003,2003,17.0,15.0,15.0,2003
172,15.0,2003-06-28,18:00,Flamengo,Figueirense,,,,,Figueirense, Maracanã,0,2,RJ,SC,,,,,,,,2003,2003,17.0,15.0,15.0,2003
173,15.0,2003-06-29,16:00,Corinthians,Fluminense,,,,,Corinthians, Pacaembu,1,0,SP,RJ,,,,,,,,2003,2003,18.0,15.0,15.0,2003
174,15.0,2003-06-29,16:00,Guarani,São Paulo,,,,,Sao Paulo, Brinco de Ouro,0,1,SP,SP,,,,,,,,2003,2003,18.0,15.0,15.0,2003
175,15.0,2003-06-29,16:00,Criciúma,Paysandu,,,,,Criciuma, Heriberto Hulse,2,0,SC,PA,,,,,,,,2003,2003,18.0,15.0,15.0,2003
176,15.0,2003-06-29,16:00,Vitória,Atlético-PR,,,,,Vitoria, Barradão,1,0,BA,PR,,,,,,,,2003,2003,18.0,15.0,15.0,2003
177,15.0,2003-06-29,18:00,Cruzeiro,Internacional,,,,,Cruzeiro, Mineirão,3,2,MG,RS,,,,,,,,2003,2003,18.0,15.0,15.0,2003
178,15.0,2003-06-29,18:00,Paraná,Atlético-MG,,,,,-, Pinheirão,1,1,PR,MG,,,,,,,,2003,2003,18.0,15.0,15.0,2003
181,16.0,2003-07-05,16:00,Vasco,Paraná,,,,,Parana, São Januário,1,4,RJ,PR,,,,,,,,2003,2003,18.0,16.0,16.0,2003
182,16.0,2003-07-05,16:00,São Paulo,São Caetano,,,,,-, Morumbi,1,1,SP,SP,,,,,,,,2003,2003,18.0,16.0,16.0,2003
183,16.0,2003-07-05,16:00,Figueirense,Cruzeiro,,,,,Figueirense, Orlando Scarpelli,1,0,SC,MG,,,,,,,,2003,2003,19.0,16.0,16.0,2003
184,16.0,2003-07-05,16:00,Atlético-MG,Paysandu,,,,,Atletico-MG,  Independência,3,2,MG,PA,,,,,,,,2003,2003,19.0,16.0,16.0,2003
185,16.0,2003-07-06,16:00,Grêmio,Flamengo,,,,,Gremio, Olímpico,2,0,RS,RJ,,,,,,,,2003,2003,19.0,16.0,16.0,2003
186,16.0,2003-07-06,16:00,Guarani,Goiás,,,,,Guarani, Brinco de Ouro,3,2,SP,GO,,,,,,,,2003,2003,19.0,16.0,16.0,2003
187,16.0,2003-07-06,16:00,Atlético-PR,Corinthians,,,,,Athletico-PR, Arena da Baixada,3,1,PR,SP,,,,,,,,2003,2003,19.0,16.0,16.0,2003
188,16.0,2003-07-06,16:00,Juventude,Internacional,,,,,-, Alfredo Jaconi,1,1,RS,RS,,,,,,,,2003,2003,19.0,16.0,16.0,2003
189,16.0,2003-07-06,16:00,Fortaleza,Criciúma,,,,,Criciuma, Presidente Vargas,0,1,CE,SC,,,,,,,,2003,2003,19.0,16.0,16.0,2003
190,16.0,2003-07-06,16:00,Vitória,Ponte Preta,,,,,Ponte Preta, Barradão,1,4,BA,SP,,,,,,,,2003,2003,19.0,16.0,16.0,2003
191,16.0,2003-07-06,18:00,Santos,Coritiba,,,,,Santos, Vila Belmiro,3,1,SP,PR,,,,,,,,2003,2003,19.0,16.0,16.0,2003
192,16.0,2003-07-06,18:00,Fluminense,Bahia,,,,,Fluminense, Maracanã,1,0,RJ,BA,,,,,,,,2003,2003,19.0,16.0,16.0,2003
193,17.0,2003-07-09,16:00,São Caetano,Atlético-PR,,,,,-, Anacleto Campanella,0,0,SP,PR,,,,,,,,2003,2003,20.0,17.0,17.0,2003
194,17.0,2003-07-09,16:00,Corinthians,Santos,,,,,-, Morumbi,1,1,SP,SP,,,,,,,,2003,2003,20.0,17.0,17.0,2003
195,17.0,2003-07-09,20:30,Cruzeiro,Fortaleza,,,,,Cruzeiro, Mineirão,2,0,MG,CE,,,,,,,,2003,2003,20.0,17.0,17.0,2003
196,17.0,2003-07-09,20:30,Bahia,Guarani,,,,,Bahia, Fonte Nova,2,0,BA,SP,,,,,,,,2003,2003,20.0,17.0,17.0,2003
197,17.0,2003-07-09,20:30,Paysandu,Figueirense,,,,,Paysandu, Mangueirão,1,0,PA,SC,,,,,,,,2003,2003,20.0,17.0,17.0,2003
198,17.0,2003-07-09,20:30,Goiás,Vitória,,,,,-, Serra Dourada,1,1,GO,BA,,,,,,,,2003,2003,20.0,17.0,17.0,2003
199,17.0,2003-07-09,20:30,Flamengo,Juventude,,,,,Flamengo, Maracanã,2,1,RJ,RS,,,,,,,,2003,2003,20.0,17.0,17.0,2003
200,17.0,2003-07-09,21:40,Internacional,Vasco,,,,,Internacional, Beira Rio,2,1,RS,RJ,,,,,,,,2003,2003,20.0,17.0,17.0,2003
201,17.0,2003-07-09,21:40,Coritiba,São Paulo,,,,,Sao Paulo, Couto Pereira,0,2,PR,SP,,,,,,,,2003,2003,20.0,17.0,17.0,2003
202,17.0,2003-07-10,20:30,Ponte Preta,Fluminense,,,,,Ponte Preta, Moisés Lucarelli,3,0,SP,RJ,,,,,,,,2003,2003,21.0,17.0,17.0,2003
203,17.0,2003-07-10,20:30,Criciúma,Atlético-MG,,,,,Criciuma, Heriberto Hulse,1,0,SC,MG,,,,,,,,2003,2003,20.0,17.0,17.0,2003
204,17.0,2003-07-10,20:30,Paraná,Grêmio,,,,,Parana, Pinheirão,3,1,PR,RS,,,,,,,,2003,2003,21.0,17.0,17.0,2003
205,18.0,2003-07-12,16:00,Atlético-PR,Goiás,,,,,-, Arena da Baixada,0,0,PR,GO,,,,,,,,2003,2003,21.0,18.0,18.0,2003
206,18.0,2003-07-12,16:00,Fortaleza,Internacional,,,,,Fortaleza, Castelão,3,0,CE,RS,,,,,,,,2003,2003,21.0,18.0,18.0,2003
207,18.0,2003-07-12,18:00,Vasco,Paysandu,,,,,Paysandu, São Januário,0,2,RJ,PA,,,,,,,,2003,2003,21.0,18.0,18.0,2003
208,18.0,2003-07-13,16:00,Atlético-MG,Flamengo,,,,,Atletico-MG, Mineirão,1,0,MG,RJ,,,,,,,,2003,2003,21.0,18.0,18.0,2003
209,18.0,2003-07-13,16:00,Ponte Preta,Bahia,,,,,Ponte Preta, Moisés Lucarelli,1,0,SP,BA,,,,,,,,2003,2003,21.0,18.0,18.0,2003
210,18.0,2003-07-13,16:00,Corinthians,Coritiba,,,,,Coritiba, Morumbi,0,1,SP,PR,,,,,,,,2003,2003,21.0,18.0,18.0,2003
211,18.0,2003-07-13,16:00,Criciúma,Juventude,,,,,Criciuma, Heriberto Hulse,3,0,SC,RS,,,,,,,,2003,2003,21.0,18.0,18.0,2003
212,18.0,2003-07-13,16:00,Figueirense,Paraná,,,,,Figueirense, Orlando Scarpelli,4,2,SC,PR,,,,,,,,2003,2003,21.0,18.0,18.0,2003
213,18.0,2003-07-13,16:00,São Caetano,Guarani,,,,,Guarani, Anacleto Campanella,0,2,SP,SP,,,,,,,,2003,2003,22.0,18.0,18.0,2003
214,18.0,2003-07-13,16:00,Fluminense,São Paulo,,,,,Sao Paulo, Maracanã,1,3,RJ,SP,,,,,,,,2003,2003,22.0,18.0,18.0,2003
215,18.0,2003-07-13,18:00,Grêmio,Cruzeiro,,,,,Cruzeiro, Olímpico,0,1,RS,MG,,,,,,,,2003,2003,22.0,18.0,18.0,2003
216,18.0,2003-07-13,18:00,Vitória,Santos,,,,,Vitoria, Barradão,2,0,BA,SP,,,,,,,,2003,2003,22.0,18.0,18.0,2003
217,19.0,2003-07-16,20:30,Flamengo,Fortaleza,,,,,Fortaleza, Maracanã,0,2,RJ,CE,,,,,,,,2003,2003,23.0,19.0,19.0,2003
218,19.0,2003-07-16,20:30,Juventude,Figueirense,,,,,Figueirense, Alfredo Jaconi,1,2,RS,SC,,,,,,,,2003,2003,23.0,19.0,19.0,2003
219,19.0,2003-07-16,20:30,Bahia,São Caetano,,,,,-, Fonte Nova,0,0,BA,SP,,,,,,,,2003,2003,22.0,19.0,19.0,2003
220,19.0,2003-07-16,20:30,Coritiba,Fluminense,,,,,Coritiba, Couto Pereira,3,0,PR,RJ,,,,,,,,2003,2003,22.0,19.0,19.0,2003
221,19.0,2003-07-16,20:30,Guarani,Vitória,,,,,-, Brinco de Ouro,2,2,SP,BA,,,,,,,,2003,2003,23.0,19.0,19.0,2003
222,19.0,2003-07-16,20:30,Internacional,Atlético-MG,,,,,-, Beira Rio,3,3,RS,MG,,,,,,,,2003,2003,22.0,19.0,19.0,2003
223,19.0,2003-07-16,21:40,Santos,Ponte Preta,,,,,Santos, Vila Belmiro,2,1,SP,SP,,,,,,,,2003,2003,22.0,19.0,19.0,2003
224,19.0,2003-07-16,21:40,Cruzeiro,Vasco,,,,,Cruzeiro, Mineirão,4,1,MG,RJ,,,,,,,,2003,2003,22.0,19.0,19.0,2003
225,19.0,2003-07-16,21:40,Goiás,Corinthians,,,,,-, Serra Dourada,1,1,GO,SP,,,,,,,,2003,2003,22.0,19.0,19.0,2003
226,19.0,2003-07-17,20:30,Paysandu,Grêmio,,,,,-, Mangueirão,1,1,PA,RS,,,,,,,,2003,2003,23.0,19.0,19.0,2003
227,19.0,2003-07-17,20:30,São Paulo,Atlético-PR,,,,,Sao Paulo, Morumbi,2,0,SP,PR,,,,,,,,2003,2003,23.0,19.0,19.0,2003
229,20.0,2003-07-19,16:00,Fluminense,Santos,,,,,Santos,  Giulite Coutinho,1,4,RJ,SP,,,,,,,,2003,2003,23.0,20.0,20.0,2003
230,20.0,2003-07-19,16:00,Corinthians,Guarani,,,,,Corinthians, Pacaembu,1,0,SP,SP,,,,,,,,2003,2003,23.0,20.0,20.0,2003
231,20.0,2003-07-19,16:00,Fortaleza,Atlético-MG,,,,,Fortaleza, Castelão,4,3,CE,MG,,,,,,,,2003,2003,23.0,20.0,20.0,2003
232,20.0,2003-07-19,18:00,Internacional,Figueirense,,,,,Internacional, Beira Rio,3,0,RS,SC,,,,,,,,2003,2003,23.0,20.0,20.0,2003
233,20.0,2003-07-20,16:00,Juventude,Paysandu,,,,,Juventude, Alfredo Jaconi,2,0,RS,PA,,,,,,,,2003,2003,24.0,20.0,20.0,2003
234,20.0,2003-07-20,16:00,Atlético-PR,Bahia,,,,,Athletico-PR, Arena da Baixada,2,1,PR,BA,,,,,,,,2003,2003,24.0,20.0,20.0,2003
235,20.0,2003-07-20,16:00,Ponte Preta,Coritiba,,,,,-, Moisés Lucarelli,1,1,SP,PR,,,,,,,,2003,2003,24.0,20.0,20.0,2003
236,20.0,2003-07-20,16:00,Criciúma,Flamengo,,,,,Criciuma, Heriberto Hulse,4,3,SC,RJ,,,,,,,,2003,2003,24.0,20.0,20.0,2003
237,20.0,2003-07-20,16:00,Goiás,São Caetano,,,,,Goias, Serra Dourada,2,1,GO,SP,,,,,,,,2003,2003,24.0,20.0,20.0,2003
238,20.0,2003-07-20,16:00,Vitória,São Paulo,,,,,Sao Paulo, Barradão,0,2,BA,SP,,,,,,,,2003,2003,24.0,20.0,20.0,2003
239,20.0,2003-07-20,18:00,Cruzeiro,Paraná,,,,,Cruzeiro, Mineirão,5,1,MG,PR,,,,,,,,2003,2003,23.0,20.0,20.0,2003
240,20.0,2003-07-20,18:00,Vasco,Grêmio,,,,,Vasco, São Januário,2,0,RJ,RS,,,,,,,,2003,2003,24.0,20.0,20.0,2003
241,21.0,2003-07-23,20:30,Paraná,Fortaleza,,,,,Parana, Pinheirão,4,1,PR,CE,,,,,,,,2003,2003,24.0,21.0,21.0,2003
242,21.0,2003-07-23,20:30,Atlético-MG,Juventude,,,,,Atletico-MG, Mineirão,2,1,MG,RS,,,,,,,,2003,2003,24.0,21.0,21.0,2003
243,21.0,2003-07-23,20:30,Paysandu,Cruzeiro,,,,,Paysandu, Mangueirão,3,0,PA,MG,,,,,,,,2003,2003,24.0,21.0,21.0,2003
244,21.0,2003-07-23,20:30,Guarani,Atlético-PR,,,,,Guarani, Brinco de Ouro,1,0,SP,PR,,,,,,,,2003,2003,25.0,21.0,21.0,2003
245,21.0,2003-07-23,21:40,Figueirense,Vasco,,,,,-, Orlando Scarpelli,0,0,SC,RJ,,,,,,,,2003,2003,25.0,21.0,21.0,2003
246,21.0,2003-07-23,21:40,Santos,Goiás,,,,,-, Vila Belmiro,3,3,SP,GO,,,,,,,,2003,2003,25.0,21.0,21.0,2003
247,21.0,2003-07-23,21:40,Bahia,Corinthians,,,,,-, Fonte Nova,0,0,BA,SP,,,,,,,,2003,2003,25.0,21.0,21.0,2003
248,21.0,2003-07-24,20:30,Coritiba,Vitória,,,,,-, Couto Pereira,1,1,PR,BA,,,,,,,,2003,2003,25.0,21.0,21.0,2003
249,21.0,2003-07-24,20:30,Grêmio,Criciúma,,,,,Criciuma, Olímpico,0,2,RS,SC,,,,,,,,2003,2003,25.0,21.0,21.0,2003
250,21.0,2003-07-24,20:30,Flamengo,Internacional,,,,,Flamengo, Maracanã,2,1,RJ,RS,,,,,,,,2003,2003,25.0,21.0,21.0,2003
251,21.0,2003-07-24,20:30,São Caetano,Fluminense,,,,,Sao Caetano, Anacleto Campanella,2,0,SP,RJ,,,,,,,,2003,2003,25.0,21.0,21.0,2003
252,21.0,2003-07-24,20:30,São Paulo,Ponte Preta,,,,,Ponte Preta, Morumbi,1,2,SP,SP,,,,,,,,2003,2003,25.0,21.0,21.0,2003
253,22.0,2003-07-26,16:00,Santos,Vasco,,,,,Santos, Vila Belmiro,2,1,SP,RJ,,,,,,,,2003,2003,25.0,22.0,22.0,2003
254,22.0,2003-07-26,16:00,Goiás,Atlético-MG,,,,,-, Serra Dourada,1,1,GO,MG,,,,,,,,2003,2003,26.0,22.0,22.0,2003
255,22.0,2003-07-26,16:00,Atlético-PR,Paysandu,,,,,-, Arena da Baixada,1,1,PR,PA,,,,,,,,2003,2003,26.0,22.0,22.0,2003
256,22.0,2003-07-27,09:00,Fortaleza,Ponte Preta,,,,,Ponte Preta, Castelão,2,3,CE,SP,,,,,,,,2003,2003,26.0,22.0,22.0,2003
257,22.0,2003-07-27,16:00,Juventude,Fluminense,,,,,Juventude, Alfredo Jaconi,2,1,RS,RJ,,,,,,,,2003,2003,26.0,22.0,22.0,2003
258,22.0,2003-07-27,16:00,Flamengo,São Paulo,,,,,-, Maracanã,1,1,RJ,SP,,,,,,,,2003,2003,26.0,22.0,22.0,2003
259,22.0,2003-07-27,16:00,Criciúma,Coritiba,,,,,Coritiba, Heriberto Hulse,2,3,SC,PR,,,,,,,,2003,2003,26.0,22.0,22.0,2003
260,22.0,2003-07-27,16:00,Guarani,Figueirense,,,,,Guarani, Brinco de Ouro,3,0,SP,SC,,,,,,,,2003,2003,27.0,22.0,22.0,2003
261,22.0,2003-07-27,16:00,Vitória,Paraná,,,,,Parana, Barradão,0,3,BA,PR,,,,,,,,2003,2003,26.0,22.0,22.0,2003
262,22.0,2003-07-27,16:00,Corinthians,Grêmio,,,,,Corinthians, Pacaembu,1,0,SP,RS,,,,,,,,2003,2003,26.0,22.0,22.0,2003
263,22.0,2003-07-27,18:00,Cruzeiro,Bahia,,,,,Cruzeiro, Mineirão,5,2,MG,BA,,,,,,,,2003,2003,26.0,22.0,22.0,2003
264,22.0,2003-07-27,18:00,Internacional,São Caetano,,,,,-, Beira Rio,0,0,RS,SP,,,,,,,,2003,2003,26.0,22.0,22.0,2003
179,15.0,2003-07-30,20:30,Atlético-PR,Santos,,,,,Santos, Arena da Baixada,0,2,PR,SP,,,,,,,,2003,2003,27.0,15.0,15.0,2003
180,15.0,2003-07-30,20:30,Goiás,Ponte Preta,,,,,-, Serra Dourada,0,0,GO,SP,,,,,,,,2003,2003,27.0,15.0,15.0,2003
228,19.0,2003-07-31,20:30,Paraná,Criciúma,,,,,Parana, Pinheirão,2,1,PR,SC,,,,,,,,2003,2003,27.0,19.0,19.0,2003
265,23.0,2003-08-02,16:00,Fluminense,Cruzeiro,,,,,-,  Giulite Coutinho,2,2,RJ,MG,,,,,,,,2003,2003,27.0,23.0,23.0,2003
266,23.0,2003-08-02,16:00,Grêmio,Santos,,,,,Gremio, Olímpico,2,0,RS,SP,,,,,,,,2003,2003,27.0,23.0,23.0,2003
267,23.0,2003-08-02,18:00,São Paulo,Internacional,,,,,Internacional, Morumbi,0,2,SP,RS,,,,,,,,2003,2003,27.0,23.0,23.0,2003
268,23.0,2003-08-02,18:00,São Caetano,Juventude,,,,,-, Anacleto Campanella,1,1,SP,RS,,,,,,,,2003,2003,27.0,23.0,23.0,2003
269,23.0,2003-08-03,16:00,Figueirense,Goiás,,,,,Goias, Orlando Scarpelli,0,1,SC,GO,,,,,,,,2003,2003,28.0,23.0,23.0,2003
270,23.0,2003-08-03,16:00,Paraná,Corinthians,,,,,-, Arena da Baixada,1,1,PR,SP,,,,,,,,2003,2003,28.0,23.0,23.0,2003
271,23.0,2003-08-03,16:00,Paysandu,Guarani,,,,,Paysandu, Mangueirão,6,1,PA,SP,,,,,,,,2003,2003,28.0,23.0,23.0,2003
272,23.0,2003-08-03,16:00,Coritiba,Fortaleza,,,,,-, Couto Pereira,1,1,PR,CE,,,,,,,,2003,2003,28.0,23.0,23.0,2003
273,23.0,2003-08-03,16:00,Bahia,Criciúma,,,,,-, Fonte Nova,2,2,BA,SC,,,,,,,,2003,2003,28.0,23.0,23.0,2003
274,23.0,2003-08-03,16:00,Ponte Preta,Flamengo,,,,,-, Moisés Lucarelli,1,1,SP,RJ,,,,,,,,2003,2003,27.0,23.0,23.0,2003
275,23.0,2003-08-03,18:00,Vasco,Atlético-PR,,,,,Vasco, São Januário,2,1,RJ,PR,,,,,,,,2003,2003,27.0,23.0,23.0,2003
276,23.0,2003-08-03,18:00,Atlético-MG,Vitória,,,,,Atletico-MG, Mineirão,1,0,MG,BA,,,,,,,,2003,2003,28.0,23.0,23.0,2003
277,24.0,2003-08-06,20:30,Vitória,Paysandu,,,,,-, Barradão,1,1,BA,PA,,,,,,,,2003,2003,28.0,24.0,24.0,2003
278,24.0,2003-08-06,20:30,Atlético-PR,Paraná,,,,,Athletico-PR, Arena da Baixada,1,0,PR,PR,,,,,,,,2003,2003,28.0,24.0,24.0,2003
279,24.0,2003-08-06,20:30,Criciúma,São Caetano,,,,,Sao Caetano, Heriberto Hulse,0,1,SC,SP,,,,,,,,2003,2003,28.0,24.0,24.0,2003
280,24.0,2003-08-06,20:30,Fortaleza,Fluminense,,,,,Fortaleza, Castelão,3,1,CE,RJ,,,,,,,,2003,2003,28.0,24.0,24.0,2003
281,24.0,2003-08-06,20:30,Juventude,Ponte Preta,,,,,-, Alfredo Jaconi,0,0,RS,SP,,,,,,,,2003,2003,29.0,24.0,24.0,2003
282,24.0,2003-08-06,21:40,Santos,Atlético-MG,,,,,-, Vila Belmiro,3,3,SP,MG,,,,,,,,2003,2003,29.0,24.0,24.0,2003
283,24.0,2003-08-06,21:40,Goiás,Vasco,,,,,Goias, Serra Dourada,3,1,GO,RJ,,,,,,,,2003,2003,29.0,24.0,24.0,2003
284,24.0,2003-08-06,21:40,Cruzeiro,São Paulo,,,,,-, Mineirão,1,1,MG,SP,,,,,,,,2003,2003,29.0,24.0,24.0,2003
288,24.0,2003-08-07,15:00,Internacional,Coritiba,,,,,Internacional, Beira Rio,1,0,RS,PR,,,,,,,,2003,2003,29.0,24.0,24.0,2003
285,24.0,2003-08-07,20:30,Flamengo,Bahia,,,,,Flamengo, Maracanã,6,0,RJ,BA,,,,,,,,2003,2003,29.0,24.0,24.0,2003
286,24.0,2003-08-07,20:30,Corinthians,Figueirense,,,,,Figueirense, Pacaembu,0,1,SP,SC,,,,,,,,2003,2003,29.0,24.0,24.0,2003
287,24.0,2003-08-07,20:30,Guarani,Grêmio,,,,,Guarani, Brinco de Ouro,2,0,SP,RS,,,,,,,,2003,2003,29.0,24.0,24.0,2003
289,25.0,2003-08-09,16:00,Fluminense,Criciúma,,,,,-, Maracanã,1,1,RJ,SC,,,,,,,,2003,2003,30.0,25.0,25.0,2003
290,25.0,2003-08-09,16:00,São Caetano,Cruzeiro,,,,,Sao Caetano, Anacleto Campanella,2,0,SP,MG,,,,,,,,2003,2003,30.0,25.0,25.0,2003
291,25.0,2003-08-09,16:00,Paraná,Santos,,,,,Santos, Couto Pereira,1,2,PR,SP,,,,,,,,2003,2003,29.0,25.0,25.0,2003
292,25.0,2003-08-09,18:00,São Paulo,Juventude,,,,,Sao Paulo, Morumbi,3,1,SP,RS,,,,,,,,2003,2003,29.0,25.0,25.0,2003
293,25.0,2003-08-10,16:00,Paysandu,Goiás,,,,,-, Mangueirão,2,2,PA,GO,,,,,,,,2003,2003,30.0,25.0,25.0,2003
294,25.0,2003-08-10,16:00,Ponte Preta,Internacional,,,,,Internacional, Moisés Lucarelli,1,4,SP,RS,,,,,,,,2003,2003,30.0,25.0,25.0,2003
295,25.0,2003-08-10,16:00,Coritiba,Flamengo,,,,,Coritiba, Couto Pereira,5,0,PR,RJ,,,,,,,,2003,2003,30.0,25.0,25.0,2003
296,25.0,2003-08-10,16:00,Atlético-MG,Corinthians,,,,,Corinthians, Mineirão,2,3,MG,SP,,,,,,,,2003,2003,30.0,25.0,25.0,2003
297,25.0,2003-08-10,16:00,Figueirense,Vitória,,,,,Vitoria, Orlando Scarpelli,1,2,SC,BA,,,,,,,,2003,2003,30.0,25.0,25.0,2003
298,25.0,2003-08-10,16:00,Bahia,Fortaleza,,,,,Bahia, Fonte Nova,1,0,BA,CE,,,,,,,,2003,2003,30.0,25.0,25.0,2003
299,25.0,2003-08-10,18:00,Vasco,Guarani,,,,,-, São Januário,0,0,RJ,SP,,,,,,,,2003,2003,30.0,25.0,25.0,2003
300,25.0,2003-08-10,18:00,Grêmio,Atlético-PR,,,,,-, Olímpico,1,1,RS,PR,,,,,,,,2003,2003,30.0,25.0,25.0,2003
301,26.0,2003-08-16,16:00,Vasco,Vitória,,,,,Vasco, São Januário,1,0,RJ,BA,,,,,,,,2003,2003,31.0,26.0,26.0,2003
302,26.0,2003-08-16,16:00,Bahia,Internacional,,,,,Internacional, Fonte Nova,1,3,BA,RS,,,,,,,,2003,2003,31.0,26.0,26.0,2003
303,26.0,2003-08-16,16:00,Figueirense,Santos,,,,,Figueirense, Orlando Scarpelli,1,0,SC,SP,,,,,,,,2003,2003,31.0,26.0,26.0,2003
304,26.0,2003-08-16,16:00,Coritiba,Juventude,,,,,Coritiba, Couto Pereira,1,0,PR,RS,,,,,,,,2003,2003,31.0,26.0,26.0,2003
305,26.0,2003-08-16,18:00,Atlético-MG,Atlético-PR,,,,,Athletico-PR, Mineirão,1,2,MG,PR,,,,,,,,2003,2003,31.0,26.0,26.0,2003
306,26.0,2003-08-16,18:00,São Paulo,Criciúma,,,,,-,  Santa Cruz,0,0,SP,SC,,,,,,,,2003,2003,31.0,26.0,26.0,2003
307,26.0,2003-08-17,16:00,Paysandu,Corinthians,,,,,-, Mangueirão,2,2,PA,SP,,,,,,,,2003,2003,32.0,26.0,26.0,2003
308,26.0,2003-08-17,16:00,São Caetano,Fortaleza,,,,,Sao Caetano, Anacleto Campanella,3,0,SP,CE,,,,,,,,2003,2003,32.0,26.0,26.0,2003
309,26.0,2003-08-17,16:00,Ponte Preta,Cruzeiro,,,,,Cruzeiro, Moisés Lucarelli,1,3,SP,MG,,,,,,,,2003,2003,31.0,26.0,26.0,2003
310,26.0,2003-08-17,16:00,Paraná,Guarani,,,,,-, Pinheirão,0,0,PR,SP,,,,,,,,2003,2003,31.0,26.0,26.0,2003
311,26.0,2003-08-17,16:00,Grêmio,Goiás,,,,,Goias, Olímpico,0,1,RS,GO,,,,,,,,2003,2003,31.0,26.0,26.0,2003
312,26.0,2003-08-17,18:00,Fluminense,Flamengo,,,,,Flamengo, Maracanã,0,1,RJ,RJ,,,,,,,,2003,2003,31.0,26.0,26.0,2003
313,27.0,2003-08-20,20:30,Flamengo,São Caetano,,,,,Flamengo, Maracanã,1,0,RJ,SP,,,,,,,,2003,2003,32.0,27.0,27.0,2003
314,27.0,2003-08-20,20:30,Goiás,Paraná,,,,,Goias, Serra Dourada,1,0,GO,PR,,,,,,,,2003,2003,32.0,27.0,27.0,2003
315,27.0,2003-08-20,20:30,Juventude,Bahia,,,,,Juventude, Alfredo Jaconi,1,0,RS,BA,,,,,,,,2003,2003,32.0,27.0,27.0,2003
316,27.0,2003-08-20,20:30,Cruzeiro,Coritiba,,,,,-, Mineirão,2,2,MG,PR,,,,,,,,2003,2003,32.0,27.0,27.0,2003
317,27.0,2003-08-20,20:30,Atlético-PR,Figueirense,,,,,Figueirense, Arena da Baixada,1,2,PR,SC,,,,,,,,2003,2003,32.0,27.0,27.0,2003
318,27.0,2003-08-20,20:30,Vitória,Grêmio,,,,,Vitoria, Barradão,4,1,BA,RS,,,,,,,,2003,2003,32.0,27.0,27.0,2003
319,27.0,2003-08-20,21:40,Santos,Paysandu,,,,,Santos, Vila Belmiro,2,0,SP,PA,,,,,,,,2003,2003,32.0,27.0,27.0,2003
320,27.0,2003-08-20,21:40,Fortaleza,São Paulo,,,,,Sao Paulo, Castelão,0,2,CE,SP,,,,,,,,2003,2003,32.0,27.0,27.0,2003
321,27.0,2003-08-20,21:40,Corinthians,Vasco,,,,,-, Pacaembu,0,0,SP,RJ,,,,,,,,2003,2003,33.0,27.0,27.0,2003
322,27.0,2003-08-21,15:00,Internacional,Fluminense,,,,,Fluminense, Beira Rio,0,1,RS,RJ,,,,,,,,2003,2003,33.0,27.0,27.0,2003
323,27.0,2003-08-21,20:30,Guarani,Atlético-MG,,,,,-, Brinco de Ouro,2,2,SP,MG,,,,,,,,2003,2003,33.0,27.0,27.0,2003
324,27.0,2003-08-21,20:30,Criciúma,Ponte Preta,,,,,Criciuma, Heriberto Hulse,3,0,SC,SP,,,,,,,,2003,2003,33.0,27.0,27.0,2003
325,28.0,2003-08-23,16:00,Santos,Flamengo,,,,,Santos, Vila Belmiro,2,1,SP,RJ,,,,,,,,2003,2003,33.0,28.0,28.0,2003
326,28.0,2003-08-23,16:00,Atlético-PR,Fortaleza,,,,,Athletico-PR, Arena da Baixada,3,1,PR,CE,,,,,,,,2003,2003,33.0,28.0,28.0,2003
327,28.0,2003-08-23,16:00,Goiás,Cruzeiro,,,,,Goias, Serra Dourada,1,0,GO,MG,,,,,,,,2003,2003,33.0,28.0,28.0,2003
328,28.0,2003-08-23,18:00,Grêmio,São Caetano,,,,,-, Olímpico,0,0,RS,SP,,,,,,,,2003,2003,33.0,28.0,28.0,2003
329,28.0,2003-08-24,16:00,Vasco,São Paulo,,,,,Vasco, São Januário,3,2,RJ,SP,,,,,,,,2003,2003,33.0,28.0,28.0,2003
